shipment_id,date,is_import,product_category,O_Country,D_Country,region,value,freight_cost,freight_ratio,customs_clearance_time_days,month,quarter,avg_delay_hours,avg_fuel_price,avg_warehouse_util,avg_damage_claims,avg_lead_time_days,avg_satisfaction,avg_support_tickets,avg_order_value,avg_days_to_pay,target
SHP-2024-0242,2024-08-31,1,Textiles,China,India,Asia-Pacific,160000,8000.0,0.05,4.3,8,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0243,2024-09-01,0,Consumer Goods,India,UK,Europe,62000,3100.0,0.05,2.6,9,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0244,2024-09-02,1,Industrial Equipment,Germany,India,Asia-Pacific,300000,15000.0,0.05,5.0,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0245,2024-09-03,0,Electronics,India,Japan,Asia-Pacific,128000,6400.0,0.05,3.3,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0246,2024-09-04,1,Consumer Goods,Vietnam,India,Asia-Pacific,79000,3950.0,0.05,2.8,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0247,2024-09-05,0,Textiles,India,UAE,Other,100000,5000.0,0.05,2.3,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0248,2024-09-06,1,Electronics,South Korea,India,Asia-Pacific,225000,11250.0,0.05,4.6,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0250,2024-09-08,1,Textiles,Bangladesh,India,Asia-Pacific,115000,5750.0,0.05,3.5,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0251,2024-09-09,0,Consumer Goods,India,Australia,Asia-Pacific,80000,4000.0,0.05,3.9,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0252,2024-09-10,1,Electronics,Taiwan,India,Asia-Pacific,255000,12750.0,0.05,4.8,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0253,2024-09-11,0,Industrial Equipment,India,Netherlands,Europe,175000,8750.0,0.05,4.1,9,3,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,1
SHP-2024-0254,2024-09-12,1,Consumer Goods,Thailand,India,Asia-Pacific,92000,4600.0,0.05,3.2,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0255,2024-09-13,0,Textiles,India,USA,North America,150000,7500.0,0.05,3.7,9,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0256,2024-09-14,1,Industrial Equipment,Italy,India,Asia-Pacific,235000,11750.0,0.05,5.3,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0257,2024-09-15,0,Electronics,India,USA,North America,195000,9750.0,0.05,3.8,9,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0258,2024-09-16,1,Textiles,Turkey,India,Asia-Pacific,105000,5250.0,0.05,4.0,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0259,2024-09-17,0,Consumer Goods,India,Saudi Arabia,Other,58000,2900.0,0.05,2.7,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0260,2024-09-18,1,Electronics,USA,India,Asia-Pacific,265000,13250.0,0.05,4.9,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0261,2024-09-19,0,Industrial Equipment,India,South Africa,Other,122000,6100.0,0.05,4.4,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0262,2024-09-20,1,Consumer Goods,Indonesia,India,Asia-Pacific,67000,3350.0,0.05,3.4,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0263,2024-09-21,0,Textiles,India,Nigeria,Other,85000,4250.0,0.05,4.2,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0264,2024-09-22,1,Industrial Equipment,Japan,India,Asia-Pacific,380000,19000.0,0.05,5.6,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0265,2024-09-23,0,Electronics,India,Mexico,North America,148000,7400.0,0.05,4.7,9,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,1
SHP-2024-0266,2024-09-24,1,Consumer Goods,Philippines,India,Asia-Pacific,59000,2950.0,0.05,3.6,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0267,2024-09-25,0,Textiles,India,Egypt,Other,69000,3450.0,0.05,3.1,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0268,2024-09-26,1,Electronics,Finland,India,Asia-Pacific,200000,10000.0,0.05,4.5,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0269,2024-09-27,0,Consumer Goods,India,Brazil,Other,90000,4500.0,0.05,5.1,9,3,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0270,2024-09-28,1,Industrial Equipment,South Korea,India,Asia-Pacific,325000,16250.0,0.05,5.4,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0271,2024-09-29,0,Electronics,India,USA,North America,113000,5650.0,0.05,3.0,9,3,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,1
SHP-2024-0272,2024-09-30,1,Textiles,China,India,Asia-Pacific,165000,8250.0,0.05,4.4,9,3,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0273,2024-10-01,0,Consumer Goods,India,UK,Europe,64000,3200.0,0.05,2.7,10,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0274,2024-10-02,1,Industrial Equipment,Germany,India,Asia-Pacific,305000,15250.0,0.05,5.1,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0275,2024-10-03,0,Electronics,India,Japan,Asia-Pacific,132000,6600.0,0.05,3.4,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0276,2024-10-04,1,Consumer Goods,Vietnam,India,Asia-Pacific,81000,4050.0,0.05,2.9,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0277,2024-10-05,0,Textiles,India,UAE,Other,103000,5150.0,0.05,2.4,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0278,2024-10-06,1,Electronics,South Korea,India,Asia-Pacific,230000,11500.0,0.05,4.7,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0280,2024-10-08,1,Textiles,Bangladesh,India,Asia-Pacific,118000,5900.0,0.05,3.6,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0281,2024-10-09,0,Consumer Goods,India,Australia,Asia-Pacific,83000,4150.0,0.05,4.0,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0282,2024-10-10,1,Electronics,Taiwan,India,Asia-Pacific,260000,13000.0,0.05,4.9,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0283,2024-10-11,0,Industrial Equipment,India,Netherlands,Europe,180000,9000.0,0.05,4.2,10,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0284,2024-10-12,1,Consumer Goods,Thailand,India,Asia-Pacific,95000,4750.0,0.05,3.3,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0285,2024-10-13,0,Textiles,India,USA,North America,155000,7750.0,0.05,3.8,10,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0286,2024-10-14,1,Industrial Equipment,Italy,India,Asia-Pacific,240000,12000.0,0.05,5.4,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0287,2024-10-15,0,Electronics,India,USA,North America,200000,10000.0,0.05,3.9,10,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0288,2024-10-16,1,Textiles,Turkey,India,Asia-Pacific,108000,5400.0,0.05,4.1,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0289,2024-10-17,0,Consumer Goods,India,Saudi Arabia,Other,60000,3000.0,0.05,2.8,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0290,2024-10-18,1,Electronics,USA,India,Asia-Pacific,270000,13500.0,0.05,5.0,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0291,2024-10-19,0,Industrial Equipment,India,South Africa,Other,125000,6250.0,0.05,4.5,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0292,2024-10-20,1,Consumer Goods,Indonesia,India,Asia-Pacific,69000,3450.0,0.05,3.5,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0293,2024-10-21,0,Textiles,India,Nigeria,Other,88000,4400.0,0.05,4.3,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0294,2024-10-22,1,Industrial Equipment,Japan,India,Asia-Pacific,390000,19500.0,0.05,5.7,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0295,2024-10-23,0,Electronics,India,Mexico,North America,152000,7600.0,0.05,4.8,10,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0296,2024-10-24,1,Consumer Goods,Philippines,India,Asia-Pacific,61000,3050.0,0.05,3.7,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0297,2024-10-25,0,Textiles,India,Egypt,Other,71000,3550.0,0.05,3.2,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0298,2024-10-26,1,Electronics,Finland,India,Asia-Pacific,205000,10250.0,0.05,4.6,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0299,2024-10-27,0,Consumer Goods,India,Brazil,Other,93000,4650.0,0.05,5.2,10,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0300,2024-10-28,1,Industrial Equipment,South Korea,India,Asia-Pacific,330000,16500.0,0.05,5.5,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0301,2024-10-29,0,Electronics,India,USA,North America,116000,5800.0,0.05,3.1,10,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0302,2024-10-30,1,Textiles,China,India,Asia-Pacific,170000,8500.0,0.05,4.5,10,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0303,2024-10-31,0,Consumer Goods,India,UK,Europe,66000,3300.0,0.05,2.8,10,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0304,2024-11-01,1,Industrial Equipment,Germany,India,Asia-Pacific,310000,15500.0,0.05,5.2,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0305,2024-11-02,0,Electronics,India,Japan,Asia-Pacific,135000,6750.0,0.05,3.5,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0306,2024-11-03,1,Consumer Goods,Vietnam,India,Asia-Pacific,83000,4150.0,0.05,3.0,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0307,2024-11-04,0,Textiles,India,UAE,Other,106000,5300.0,0.05,2.5,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0308,2024-11-05,1,Electronics,South Korea,India,Asia-Pacific,235000,11750.0,0.05,4.8,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0310,2024-11-07,1,Textiles,Bangladesh,India,Asia-Pacific,122000,6100.0,0.05,3.7,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0311,2024-11-08,0,Consumer Goods,India,Australia,Asia-Pacific,86000,4300.0,0.05,4.1,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0312,2024-11-09,1,Electronics,Taiwan,India,Asia-Pacific,265000,13250.0,0.05,5.0,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0313,2024-11-10,0,Industrial Equipment,India,Netherlands,Europe,185000,9250.0,0.05,4.3,11,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0314,2024-11-11,1,Consumer Goods,Thailand,India,Asia-Pacific,98000,4900.0,0.05,3.4,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0315,2024-11-12,0,Textiles,India,USA,North America,160000,8000.0,0.05,3.9,11,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,1
SHP-2024-0316,2024-11-13,1,Industrial Equipment,Italy,India,Asia-Pacific,245000,12250.0,0.05,5.5,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0317,2024-11-14,0,Electronics,India,USA,North America,205000,10250.0,0.05,4.0,11,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0318,2024-11-15,1,Textiles,Turkey,India,Asia-Pacific,112000,5600.0,0.05,4.2,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0319,2024-11-16,0,Consumer Goods,India,Saudi Arabia,Other,63000,3150.0,0.05,2.9,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0320,2024-11-17,1,Electronics,USA,India,Asia-Pacific,275000,13750.0,0.05,5.1,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0321,2024-11-18,0,Industrial Equipment,India,South Africa,Other,128000,6400.0,0.05,4.6,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0322,2024-11-19,1,Consumer Goods,Indonesia,India,Asia-Pacific,71000,3550.0,0.05,3.6,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0323,2024-11-20,0,Textiles,India,Nigeria,Other,90000,4500.0,0.05,4.4,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0324,2024-11-21,1,Industrial Equipment,Japan,India,Asia-Pacific,400000,20000.0,0.05,5.8,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0325,2024-11-22,0,Electronics,India,Mexico,North America,155000,7750.0,0.05,4.9,11,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0326,2024-11-23,1,Consumer Goods,Philippines,India,Asia-Pacific,63000,3150.0,0.05,3.8,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0327,2024-11-24,0,Textiles,India,Egypt,Other,73000,3650.0,0.05,3.3,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,1
SHP-2024-0328,2024-11-25,1,Electronics,Finland,India,Asia-Pacific,210000,10500.0,0.05,4.7,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0329,2024-11-26,0,Consumer Goods,India,Brazil,Other,96000,4800.0,0.05,5.3,11,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0330,2024-11-27,1,Industrial Equipment,South Korea,India,Asia-Pacific,335000,16750.0,0.05,5.6,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0331,2024-11-28,0,Electronics,India,USA,North America,119000,5950.0,0.05,3.2,11,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0332,2024-11-29,1,Textiles,China,India,Asia-Pacific,175000,8750.0,0.05,4.6,11,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0333,2024-11-30,0,Consumer Goods,India,UK,Europe,68000,3400.0,0.05,2.9,11,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,1
SHP-2024-0334,2024-12-01,1,Industrial Equipment,Germany,India,Asia-Pacific,315000,15750.0,0.05,5.3,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0335,2024-12-02,0,Electronics,India,Japan,Asia-Pacific,138000,6900.0,0.05,3.6,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0336,2024-12-03,1,Consumer Goods,Vietnam,India,Asia-Pacific,85000,4250.0,0.05,3.1,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0337,2024-12-04,0,Textiles,India,UAE,Other,109000,5450.0,0.05,2.6,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0338,2024-12-05,1,Electronics,South Korea,India,Asia-Pacific,240000,12000.0,0.05,4.9,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0340,2024-12-07,1,Textiles,Bangladesh,India,Asia-Pacific,125000,6250.0,0.05,3.8,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0341,2024-12-08,0,Consumer Goods,India,Australia,Asia-Pacific,89000,4450.0,0.05,4.2,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0342,2024-12-09,1,Electronics,Taiwan,India,Asia-Pacific,270000,13500.0,0.05,5.1,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0343,2024-12-10,0,Industrial Equipment,India,Netherlands,Europe,190000,9500.0,0.05,4.4,12,4,2.451,82.748,78.0,5.72,13.973544973544973,4.185185185185185,0.6243386243386243,12507.936507936507,40.08465608465608,0
SHP-2024-0344,2024-12-11,1,Consumer Goods,Thailand,India,Asia-Pacific,101000,5050.0,0.05,3.5,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0345,2024-12-12,0,Textiles,India,USA,North America,165000,8250.0,0.05,4.0,12,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0346,2024-12-13,1,Industrial Equipment,Italy,India,Asia-Pacific,250000,12500.0,0.05,5.6,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0347,2024-12-14,0,Electronics,India,USA,North America,210000,10500.0,0.05,4.1,12,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0348,2024-12-15,1,Textiles,Turkey,India,Asia-Pacific,115000,5750.0,0.05,4.3,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0349,2024-12-16,0,Consumer Goods,India,Saudi Arabia,Other,65000,3250.0,0.05,3.0,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0350,2024-12-17,1,Electronics,USA,India,Asia-Pacific,280000,14000.0,0.05,5.2,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0351,2024-12-18,0,Industrial Equipment,India,South Africa,Other,132000,6600.0,0.05,4.7,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0352,2024-12-19,1,Consumer Goods,Indonesia,India,Asia-Pacific,73000,3650.0,0.05,3.7,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0353,2024-12-20,0,Textiles,India,Nigeria,Other,93000,4650.0,0.05,4.5,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0354,2024-12-21,1,Industrial Equipment,Japan,India,Asia-Pacific,410000,20500.0,0.05,5.9,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0355,2024-12-22,0,Electronics,India,Mexico,North America,158000,7900.0,0.05,5.0,12,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0356,2024-12-23,1,Consumer Goods,Philippines,India,Asia-Pacific,65000,3250.0,0.05,3.9,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0357,2024-12-24,0,Textiles,India,Egypt,Other,75000,3750.0,0.05,3.4,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0358,2024-12-25,1,Electronics,Finland,India,Asia-Pacific,215000,10750.0,0.05,4.8,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,1
SHP-2024-0359,2024-12-26,0,Consumer Goods,India,Brazil,Other,99000,4950.0,0.05,5.4,12,4,2.451,82.748,78.0,5.72,14.824941087546131,4.293797923209689,0.6607150941184555,20499.70063783089,40.08485747834488,0
SHP-2024-0360,2024-12-27,1,Industrial Equipment,South Korea,India,Asia-Pacific,340000,17000.0,0.05,5.7,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
SHP-2024-0361,2024-12-28,0,Electronics,India,USA,North America,122000,6100.0,0.05,3.3,12,4,2.451,82.748,78.0,5.72,12.544973544973544,4.28042328042328,0.3544973544973545,17865.079365079364,40.03703703703704,0
SHP-2024-0362,2024-12-29,1,Textiles,China,India,Asia-Pacific,180000,9000.0,0.05,4.7,12,4,2.451,82.748,78.0,5.72,15.470588235294118,4.310160427807487,0.7379679144385026,22096.25668449198,40.096256684491976,0
